"participant","accuracy","rt","stimulus","age","gender"
61,"1","611","determines",30,"male"
61,"1","697","stops",30,"male"
61,"1","613","ceases",30,"male"
61,"1","604","ends",30,"male"
61,"1","596","averts",30,"male"
61,"1","588","halts",30,"male"
61,"0","1412","predicts",30,"male"
61,"0","795","precludes",30,"male"
61,"1","633","blocks",30,"male"
61,"1","690","influences",30,"male"
61,"1","726","produces",30,"male"
61,"1","687","ends",30,"male"
61,"1","618","averts",30,"male"
61,"1","696","results in",30,"male"
61,"1","1335","leads to",30,"male"
61,"1","709","halts",30,"male"
61,"1","735","precludes",30,"male"
61,"1","835","affects",30,"male"
61,"1","769","influences",30,"male"
61,"1","687","avoids",30,"male"
61,"1","684","predicts",30,"male"
61,"1","673","determines",30,"male"
61,"1","644","stops",30,"male"
61,"1","658","ceases",30,"male"
61,"1","641","starts",30,"male"
61,"1","807","produces",30,"male"
61,"1","748","blocks",30,"male"
61,"1","1680","produces",30,"male"
61,"1","511","predicts",30,"male"
61,"1","851","starts",30,"male"
61,"1","3193","stops",30,"male"
61,"1","830","leads to",30,"male"
61,"1","603","affects",30,"male"
61,"1","731","results in",30,"male"
61,"1","613","determines",30,"male"
61,"1","628","influences",30,"male"
61,"1","659","leads to",30,"male"
61,"1","529","starts",30,"male"
61,"1","515","influences",30,"male"
61,"1","431","affects",30,"male"
61,"1","638","ceases",30,"male"
61,"1","1012","precludes",30,"male"
61,"1","2708","halts",30,"male"
61,"1","933","averts",30,"male"
61,"1","710","avoids",30,"male"
61,"1","737","ends",30,"male"
61,"1","588","predicts",30,"male"
61,"1","651","averts",30,"male"
61,"1","689","avoids",30,"male"
61,"1","950","results in",30,"male"
61,"1","998","ends",30,"male"
61,"1","555","halts",30,"male"
61,"1","726","blocks",30,"male"
61,"1","682","produces",30,"male"
61,"1","812","stops",30,"male"
61,"1","805","determines",30,"male"
61,"1","641","ceases",30,"male"
61,"1","721","leads to",30,"male"
61,"1","754","precludes",30,"male"
61,"1","684","predicts",30,"male"
61,"1","623","halts",30,"male"
61,"1","1438","ends",30,"male"
61,"1","649","avoids",30,"male"
61,"1","624","influences",30,"male"
61,"1","589","blocks",30,"male"
61,"0","964","averts",30,"male"
61,"1","563","ceases",30,"male"
61,"1","604","stops",30,"male"
61,"1","654","results in",30,"male"
61,"1","739","determines",30,"male"
61,"1","653","affects",30,"male"
61,"0","871","precludes",30,"male"
61,"1","611","starts",30,"male"
61,"1","931","produces",30,"male"
69,"1","3157","stops",34,"female"
69,"1","1557","leads to",34,"female"
69,"1","3544","starts",34,"female"
69,"1","3770","influences",34,"female"
69,"1","3224","ceases",34,"female"
69,"1","732","halts",34,"female"
69,"1","599","ends",34,"female"
69,"1","1727","averts",34,"female"
69,"1","1033","determines",34,"female"
69,"1","554","produces",34,"female"
69,"1","576","results in",34,"female"
69,"1","782","affects",34,"female"
69,"1","4130","blocks",34,"female"
69,"0","2760","precludes",34,"female"
69,"1","822","predicts",34,"female"
69,"0","1099","avoids",34,"female"
69,"1","975","starts",34,"female"
69,"0","1010","ceases",34,"female"
69,"1","641","leads to",34,"female"
69,"1","535","affects",34,"female"
69,"1","1224","stops",34,"female"
69,"1","697","produces",34,"female"
69,"1","585","determines",34,"female"
69,"1","632","influences",34,"female"
69,"1","3287","results in",34,"female"
69,"0","1053","precludes",34,"female"
69,"1","664","predicts",34,"female"
69,"1","515","produces",34,"female"
69,"1","665","ends",34,"female"
69,"1","832","blocks",34,"female"
69,"1","777","halts",34,"female"
69,"1","897","averts",34,"female"
69,"1","750","avoids",34,"female"
69,"1","629","stops",34,"female"
69,"1","832","leads to",34,"female"
69,"0","880","halts",34,"female"
69,"0","1810","averts",34,"female"
69,"0","1014","ceases",34,"female"
69,"0","1967","precludes",34,"female"
69,"1","610","starts",34,"female"
69,"1","503","affects",34,"female"
69,"1","604","ends",34,"female"
69,"1","692","predicts",34,"female"
69,"1","681","determines",34,"female"
69,"1","703","avoids",34,"female"
69,"1","721","blocks",34,"female"
69,"1","1038","precludes",34,"female"
69,"1","2140","influences",34,"female"
69,"1","505","stops",34,"female"
69,"0","1046","ceases",34,"female"
69,"0","3068","results in",34,"female"
69,"1","738","leads to",34,"female"
69,"1","1002","produces",34,"female"
69,"1","1068","starts",34,"female"
69,"1","497","ends",34,"female"
69,"0","1596","determines",34,"female"
69,"1","1188","results in",34,"female"
69,"1","774","influences",34,"female"
69,"1","2760","predicts",34,"female"
69,"1","634","blocks",34,"female"
69,"1","730","affects",34,"female"
69,"0","937","averts",34,"female"
69,"1","640","avoids",34,"female"
69,"1","595","halts",34,"female"
69,"1","1892","influences",34,"female"
69,"1","920","leads to",34,"female"
69,"1","715","halts",34,"female"
69,"1","558","blocks",34,"female"
69,"1","603","ends",34,"female"
69,"1","637","ceases",34,"female"
69,"1","690","averts",34,"female"
69,"1","702","predicts",34,"female"
69,"1","590","stops",34,"female"
69,"0","1169","results in",34,"female"
69,"1","684","starts",34,"female"
69,"1","742","affects",34,"female"
69,"1","551","avoids",34,"female"
69,"1","812","precludes",34,"female"
69,"0","1005","produces",34,"female"
69,"1","650","determines",34,"female"
69,"1","1046","starts",34,"female"
69,"0","775","ends",34,"female"
69,"1","581","precludes",34,"female"
69,"1","506","stops",34,"female"
69,"1","602","blocks",34,"female"
69,"1","565","affects",34,"female"
69,"1","796","averts",34,"female"
69,"1","603","avoids",34,"female"
69,"1","877","halts",34,"female"
69,"0","1059","ceases",34,"female"
69,"1","515","blocks",34,"female"
69,"1","619","leads to",34,"female"
69,"1","709","influences",34,"female"
69,"1","707","halts",34,"female"
69,"1","1821","produces",34,"female"
69,"1","684","determines",34,"female"
69,"1","923","results in",34,"female"
69,"1","774","avoids",34,"female"
69,"1","1134","predicts",34,"female"
69,"0","933","ceases",34,"female"
69,"0","1462","leads to",34,"female"
69,"1","615","starts",34,"female"
69,"1","524","ends",34,"female"
69,"1","674","predicts",34,"female"
69,"0","1480","produces",34,"female"
69,"1","455","precludes",34,"female"
69,"0","969","results in",34,"female"
69,"0","2323","affects",34,"female"
69,"1","649","influences",34,"female"
69,"1","599","averts",34,"female"
69,"0","1346","determines",34,"female"
69,"0","951","predicts",34,"female"
69,"1","541","stops",34,"female"
69,"1","569","precludes",34,"female"
69,"1","413","averts",34,"female"
69,"0","853","determines",34,"female"
69,"1","640","avoids",34,"female"
69,"1","671","ends",34,"female"
69,"1","907","influences",34,"female"
69,"1","762","affects",34,"female"
69,"1","521","stops",34,"female"
69,"1","626","blocks",34,"female"
69,"1","496","ceases",34,"female"
69,"1","592","halts",34,"female"
69,"1","451","ends",34,"female"
69,"0","1093","precludes",34,"female"
69,"1","655","stops",34,"female"
69,"0","898","starts",34,"female"
69,"0","892","blocks",34,"female"
69,"1","750","results in",34,"female"
69,"1","720","leads to",34,"female"
69,"1","765","produces",34,"female"
69,"1","631","avoids",34,"female"
69,"1","774","produces",34,"female"
69,"1","554","determines",34,"female"
69,"1","696","affects",34,"female"
69,"1","713","influences",34,"female"
69,"0","1974","predicts",34,"female"
69,"1","554","halts",34,"female"
69,"1","681","ceases",34,"female"
69,"1","614","starts",34,"female"
69,"1","638","results in",34,"female"
69,"0","1098","averts",34,"female"
69,"1","609","leads to",34,"female"
69,"1","842","avoids",34,"female"
69,"1","655","starts",34,"female"
69,"1","608","blocks",34,"female"
69,"1","931","determines",34,"female"
69,"1","607","stops",34,"female"
69,"1","799","predicts",34,"female"
69,"0","967","ceases",34,"female"
69,"0","1236","leads to",34,"female"
69,"0","927","halts",34,"female"
69,"1","573","ends",34,"female"
69,"0","837","influences",34,"female"
69,"1","937","results in",34,"female"
69,"1","835","precludes",34,"female"
69,"0","2065","affects",34,"female"
69,"1","946","produces",34,"female"
69,"1","811","averts",34,"female"
69,"1","922","avoids",34,"female"
69,"1","524","halts",34,"female"
69,"1","527","results in",34,"female"
69,"1","524","influences",34,"female"
69,"1","702","averts",34,"female"
69,"1","607","ceases",34,"female"
69,"1","544","starts",34,"female"
69,"1","698","blocks",34,"female"
69,"1","520","ends",34,"female"
69,"0","1230","precludes",34,"female"
69,"1","841","stops",34,"female"
69,"1","712","avoids",34,"female"
69,"1","487","blocks",34,"female"
69,"0","917","affects",34,"female"
69,"1","704","averts",34,"female"
69,"1","958","precludes",34,"female"
69,"1","639","ceases",34,"female"
69,"1","872","leads to",34,"female"
69,"1","582","halts",34,"female"
69,"1","788","predicts",34,"female"
69,"1","693","determines",34,"female"
69,"1","613","ends",34,"female"
69,"1","558","stops",34,"female"
69,"1","729","produces",34,"female"
69,"1","972","averts",34,"female"
69,"1","497","ends",34,"female"
69,"1","475","stops",34,"female"
69,"0","1218","precludes",34,"female"
69,"1","674","results in",34,"female"
69,"1","715","ceases",34,"female"
69,"1","1232","produces",34,"female"
69,"0","1092","affects",34,"female"
69,"1","1177","influences",34,"female"
69,"1","505","determines",34,"female"
69,"1","972","avoids",34,"female"
69,"1","604","halts",34,"female"
69,"1","584","blocks",34,"female"
69,"1","503","ends",34,"female"
69,"1","1390","leads to",34,"female"
69,"1","584","avoids",34,"female"
69,"1","673","predicts",34,"female"
69,"1","602","starts",34,"female"
69,"1","726","blocks",34,"female"
69,"1","657","affects",34,"female"
69,"1","606","predicts",34,"female"
69,"1","728","results in",34,"female"
69,"1","612","stops",34,"female"
69,"1","680","produces",34,"female"
69,"0","953","halts",34,"female"
69,"1","554","determines",34,"female"
69,"1","1007","averts",34,"female"
69,"1","647","ceases",34,"female"
69,"1","881","influences",34,"female"
69,"1","1107","precludes",34,"female"
69,"1","721","starts",34,"female"
69,"1","650","leads to",34,"female"
69,"1","552","determines",34,"female"
69,"1","975","results in",34,"female"
69,"1","502","averts",34,"female"
69,"1","553","ceases",34,"female"
69,"1","649","predicts",34,"female"
69,"1","520","ends",34,"female"
69,"1","828","produces",34,"female"
69,"1","663","blocks",34,"female"
69,"1","628","starts",34,"female"
69,"1","649","halts",34,"female"
69,"1","786","leads to",34,"female"
69,"1","450","influences",34,"female"
69,"1","522","stops",34,"female"
69,"1","743","affects",34,"female"
69,"1","488","affects",34,"female"
69,"0","1097","produces",34,"female"
69,"1","1719","determines",34,"female"
69,"1","392","results in",34,"female"
69,"1","1310","leads to",34,"female"
69,"0","1011","precludes",34,"female"
69,"0","1058","predicts",34,"female"
69,"1","693","influences",34,"female"
69,"1","579","starts",34,"female"
69,"1","659","avoids",34,"female"
85,"1","930","ends",49,"male"
85,"0","2023","avoids",49,"male"
85,"1","600","starts",49,"male"
85,"1","653","results in",49,"male"
85,"1","507","stops",49,"male"
85,"1","555","produces",49,"male"
85,"1","567","determines",49,"male"
85,"1","750","halts",49,"male"
85,"1","536","predicts",49,"male"
85,"1","640","leads to",49,"male"
85,"0","936","ceases",49,"male"
85,"1","560","influences",49,"male"
85,"0","908","affects",49,"male"
85,"0","1442","precludes",49,"male"
85,"1","619","averts",49,"male"
85,"1","687","blocks",49,"male"
85,"1","482","stops",49,"male"
85,"0","726","starts",49,"male"
85,"1","540","ceases",49,"male"
85,"1","654","predicts",49,"male"
85,"1","669","results in",49,"male"
85,"1","543","averts",49,"male"
85,"1","365","influences",49,"male"
85,"1","684","blocks",49,"male"
85,"0","1117","precludes",49,"male"
85,"0","791","ends",49,"male"
85,"1","378","avoids",49,"male"
85,"1","378","halts",49,"male"
85,"0","669","determines",49,"male"
85,"1","506","blocks",49,"male"
85,"0","985","produces",49,"male"
85,"1","308","affects",49,"male"
85,"0","730","stops",49,"male"
85,"1","65","averts",49,"male"
85,"1","9","leads to",49,"male"
85,"0","87","results in",49,"male"
85,"1","56","ends",49,"male"
85,"0","116","determines",49,"male"
85,"0","78","halts",49,"male"
85,"1","58","starts",49,"male"
85,"0","97","affects",49,"male"
85,"0","88","produces",49,"male"
85,"1","82","precludes",49,"male"
85,"1","131","ceases",49,"male"
85,"1","136","leads to",49,"male"
85,"0","141","avoids",49,"male"
85,"0","106","halts",49,"male"
85,"1","79","predicts",49,"male"
85,"0","192","ceases",49,"male"
85,"0","120","precludes",49,"male"
85,"1","39","influences",49,"male"
85,"1","37","stops",49,"male"
85,"0","152","averts",49,"male"
85,"0","159","produces",49,"male"
85,"1","130","ends",49,"male"
85,"0","162","avoids",49,"male"
85,"0","137","blocks",49,"male"
85,"1","78","leads to",49,"male"
85,"0","148","starts",49,"male"
85,"0","141","predicts",49,"male"
85,"1","11","halts",49,"male"
85,"1","48","affects",49,"male"
85,"0","142","results in",49,"male"
85,"0","108","determines",49,"male"
85,"0","133","influences",49,"male"
85,"0","116","leads to",49,"male"
85,"1","98","affects",49,"male"
85,"1","152","results in",49,"male"
85,"0","151","ends",49,"male"
85,"0","121","avoids",49,"male"
85,"0","141","precludes",49,"male"
85,"0","140","blocks",49,"male"
85,"0","143","stops",49,"male"
85,"0","194","predicts",49,"male"
85,"0","148","starts",49,"male"
85,"0","135","influences",49,"male"
85,"1","134","ceases",49,"male"
85,"0","183","averts",49,"male"
85,"1","129","produces",49,"male"
85,"0","186","determines",49,"male"
85,"0","1609","influences",49,"male"
85,"1","52","ends",49,"male"
85,"1","157","stops",49,"male"
85,"1","130","results in",49,"male"
85,"1","118","affects",49,"male"
85,"0","160","avoids",49,"male"
85,"0","137","averts",49,"male"
85,"0","129","ceases",49,"male"
85,"0","128","precludes",49,"male"
85,"0","170","produces",49,"male"
85,"1","108","halts",49,"male"
85,"1","153","starts",49,"male"
85,"0","181","blocks",49,"male"
85,"1","82","predicts",49,"male"
85,"0","184","ceases",49,"male"
85,"1","73","leads to",49,"male"
85,"0","118","determines",49,"male"
85,"1","85","averts",49,"male"
85,"1","165","affects",49,"male"
85,"0","174","ends",49,"male"
85,"1","96","determines",49,"male"
85,"1","65","stops",49,"male"
85,"1","19","influences",49,"male"
85,"0","139","produces",49,"male"
85,"1","138","avoids",49,"male"
85,"1","180","predicts",49,"male"
85,"0","229","blocks",49,"male"
85,"1","112","results in",49,"male"
85,"1","39","halts",49,"male"
85,"0","186","precludes",49,"male"
85,"1","139","ends",49,"male"
85,"1","153","ceases",49,"male"
85,"1","135","leads to",49,"male"
85,"1","151","starts",49,"male"
85,"0","165","influences",49,"male"
85,"0","146","starts",49,"male"
85,"0","118","results in",49,"male"
85,"0","106","determines",49,"male"
85,"1","147","affects",49,"male"
85,"0","178","stops",49,"male"
85,"1","112","produces",49,"male"
85,"0","165","leads to",49,"male"
85,"1","45","precludes",49,"male"
85,"1","27","predicts",49,"male"
85,"0","133","leads to",49,"male"
85,"0","140","blocks",49,"male"
85,"0","170","avoids",49,"male"
85,"1","82","affects",49,"male"
85,"0","130","influences",49,"male"
85,"1","87","halts",49,"male"
85,"0","199","produces",49,"male"
85,"1","152","starts",49,"male"
85,"0","161","predicts",49,"male"
85,"1","26","averts",49,"male"
85,"1","55","results in",49,"male"
85,"0","170","determines",49,"male"
85,"1","124","produces",49,"male"
85,"1","176","determines",49,"male"
85,"1","25","halts",49,"male"
85,"0","199","ceases",49,"male"
85,"0","222","blocks",49,"male"
85,"0","232","averts",49,"male"
85,"0","190","stops",49,"male"
85,"0","244","predicts",49,"male"
85,"0","185","avoids",49,"male"
85,"0","175","precludes",49,"male"
85,"0","151","ends",49,"male"
85,"1","163","blocks",49,"male"
85,"0","200","avoids",49,"male"
85,"1","120","influences",49,"male"
85,"1","167","leads to",49,"male"
85,"0","208","averts",49,"male"
85,"0","165","ends",49,"male"
85,"1","72","affects",49,"male"
85,"1","21","stops",49,"male"
85,"1","200","precludes",49,"male"
